2019_133_1_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.335198,2.98331135627301
2019_133_11_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.311757,3.20762645265383
2019_133_3_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.231171,4.32580211185659
2019_133_7_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.322007,3.105522550752
2020_077_1_REP1.mLb.clN,0.233974,4.27397916007762
2020_077_2_REP1.mLb.clN,0.267001,3.7453043247029
2020_077_3_REP1.mLb.clN,0.274656,3.64091809390656
2020_077_4_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.297426,3.36218084498329
2020_077_5_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.237649,4.20788642072973
2020_077_7_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.18089,5.52822157112057
2021_029_1_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.173334,5.769208579967
2021_029_11_REP1.mLb.clN,0.236772,4.22347237004375
2021_029_2_REP1.mLb.clN,0.230049,4.34690000825911
2021_029_4_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.195387,5.1180477718579
2021_029_6_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.15611,6.4057395426302
2021_029_7_REP1.mLb.clN,0.288629,3.46465531876561
2021_029_8_REP1.mLb.clN,0.174762,5.72206772639361
2021_029_9_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.14761,6.77460876634374
2021_039_1_REP1.mLb.clN,0.189372,5.28061170606003
2021_039_3_REP1.mLb.clN,0.205075,4.87626478117762
2021_056_1_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.178674,5.59678520657734
2021_056_2_REP1.mLb.clN,0.156575,6.38671563148651
2021_056_3_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.186002,5.37628627649165
2021_056_4_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.174883,5.71810867837354
2021_056_6_REP1.mLb.clN,0.321417,3.11122311514326
2021_056_7_REP1.mLb.clN.shifted_from_NOD_SHILTJ,0.201047,4.97396131252891
2021_056_8_REP1.mLb.clN,0.227509,4.39543051044135
2021_056_9_REP1.mLb.clN,0.363467,2.75128140931639
2021_062_1_REP1.mLb.clN,0.228659,4.37332447006241
2021_062_3_REP1.mLb.clN,0.238948,4.18501096472873
